ID,FECHA_REPORTE,TIPO_INCIDENTE,GRAVEDAD,AreaRecreativaID
1840,09/04/2023,Robo,Baja,18177
1841,05/08/2024,Vandalismo,Media,17866
1842,04/11/2023,Robo,Media,5237110
1843,03/11/2022,Daño estructural,Crítica,17170
1844,25/04/2020,Daño estructural,Alta,5237117
1845,19/01/2020,Robo,Alta,16661
1846,21/10/2021,Caída,Media,16709
1847,18/11/2020,Accidente,Crítica,17608
1848,27/06/2023,Caída,Media,17307
1849,17/10/2019,Vandalismo,Alta,17384
1850,22/11/2022,Daño estructural,Baja,16926
1851,25/08/2024,Caída,Alta,17738
1852,12/09/2022,Daño estructural,Baja,17732
1853,26/10/2022,Robo,Media,9187084
1854,19/09/2022,Robo,Alta,5237109
1855,18/06/2023,Daño estructural,Crítica,3573058
1856,05/03/2021,Robo,Media,4990656
1857,23/08/2022,Caída,Alta,18263
1858,19/10/2023,Robo,Alta,16736
1859,04/11/2021,Caída,Media,7903120
1860,22/09/2023,Caída,Alta,17530
1861,16/04/2023,Daño estructural,Crítica,18299
1862,05/06/2024,Accidente,Baja,16989
1863,23/05/2022,Accidente,Baja,7074478
1864,26/08/2022,Daño estructural,Crítica,18240
1865,28/04/2021,Vandalismo,Crítica,16884
1866,24/11/2023,Accidente,Crítica,8914014
1867,29/08/2020,Vandalismo,Media,18033
1868,29/10/2020,Daño estructural,Media,16966
1869,07/03/2022,Daño estructural,Media,5195676
1870,08/07/2022,Vandalismo,Baja,18192
1871,05/06/2021,Accidente,Baja,16880
1872,11/08/2020,Caída,Media,17007
1873,18/05/2024,Caída,Baja,17876
1874,15/05/2020,Vandalismo,Media,17272
1875,19/07/2020,Robo,Media,16855
1876,04/07/2020,Daño estructural,Baja,17886
1877,06/07/2021,Accidente,Baja,17736
1878,04/08/2022,Daño estructural,Media,17922
1879,13/01/2024,Daño estructural,Baja,9235167
1880,03/11/2020,Robo,Crítica,17712
1881,16/10/2021,Accidente,Media,17062
1882,25/02/2023,Vandalismo,Alta,52088
1883,26/01/2024,Robo,Media,16884
1884,12/11/2023,Caída,Media,3568279
1885,23/10/2021,Daño estructural,Alta,7125670
1886,10/12/2022,Vandalismo,Baja,18128
1887,06/07/2023,Vandalismo,Alta,18275
1888,29/05/2023,Vandalismo,Crítica,4731656
1889,03/10/2022,Daño estructural,Crítica,17764
1890,25/07/2022,Caída,Baja,7943778
1891,24/06/2022,Robo,Alta,3991299
1892,29/06/2024,Robo,Media,5246185
1893,30/06/2024,Vandalismo,Media,5240112
1894,09/07/2022,Caída,Baja,5653737
1895,13/06/2023,Accidente,Crítica,17343
1896,22/01/2023,Robo,Media,17048
1897,06/10/2022,Caída,Alta,4986431
1898,26/03/2023,Robo,Baja,16698
1899,19/01/2023,Daño estructural,Crítica,17093
1900,29/03/2023,Vandalismo,Crítica,17874
1901,02/05/2020,Robo,Alta,18197
1902,17/11/2019,Robo,Media,17805
1903,05/08/2023,Robo,Media,3573208
1904,12/12/2020,Vandalismo,Crítica,52214
1905,01/09/2021,Robo,Media,18384
1906,28/04/2021,Daño estructural,Crítica,18535
1907,19/12/2020,Vandalismo,Media,3568169
1908,09/11/2023,Accidente,Crítica,18009
1909,30/06/2024,Robo,Crítica,18206
1910,11/05/2022,Accidente,Alta,17163
1911,09/02/2021,Daño estructural,Crítica,6819622
1912,22/01/2020,Caída,Crítica,18374
1913,28/09/2020,Daño estructural,Alta,3569235
1914,03/04/2021,Robo,Alta,52195
1915,15/12/2020,Vandalismo,Alta,18298
1916,01/12/2023,Vandalismo,Crítica,17947
1917,21/02/2022,Caída,Crítica,7943778
1918,31/12/2020,Robo,Alta,3991019
1919,05/10/2022,Daño estructural,Alta,16838
1920,25/03/2020,Caída,Alta,5219920
1921,13/06/2022,Daño estructural,Media,3569235
1922,06/04/2023,Vandalismo,Crítica,4737820
1923,08/09/2023,Caída,Media,17197
1924,30/12/2022,Caída,Baja,18187
1925,16/11/2019,Accidente,Baja,8799554
1926,13/04/2021,Robo,Media,16746
1927,02/11/2022,Accidente,Media,17027
1928,02/08/2020,Robo,Baja,18453
1929,11/09/2023,Daño estructural,Baja,52048
1930,20/10/2021,Caída,Alta,8800259
1931,22/07/2021,Robo,Media,7126517
1932,06/04/2023,Daño estructural,Crítica,52068
1933,05/03/2021,Daño estructural,Baja,52149
1934,07/09/2024,Vandalismo,Alta,17305
1935,19/05/2020,Daño estructural,Crítica,17430
1936,20/08/2023,Accidente,Baja,18473
1937,22/12/2019,Caída,Media,18317
1938,17/06/2023,Accidente,Media,8776080
1939,23/07/2021,Daño estructural,Crítica,17348
1940,16/01/2024,Daño estructural,Media,4792788
1941,22/06/2020,Robo,Media,3568279
1942,12/12/2022,Caída,Baja,18571
1943,23/07/2022,Daño estructural,Baja,18532
1944,08/03/2024,Daño estructural,Crítica,4985689
1945,13/10/2024,Vandalismo,Baja,17668
1946,31/07/2022,Vandalismo,Media,17911
1947,03/09/2022,Daño estructural,Media,16891
1948,06/12/2020,Daño estructural,Crítica,17786
1949,11/07/2022,Daño estructural,Media,5653984
1950,29/04/2024,Caída,Crítica,17714
1951,02/06/2021,Robo,Baja,18202
1952,17/06/2024,Robo,Alta,18471
1953,03/02/2023,Daño estructural,Media,18595
1954,03/03/2024,Caída,Media,17257
1955,29/08/2020,Accidente,Alta,7177654
1956,29/12/2023,Caída,Media,52088
1957,19/02/2020,Caída,Baja,18355
1958,04/10/2021,Daño estructural,Alta,18268
1959,29/03/2022,Daño estructural,Alta,52074
1960,01/03/2021,Vandalismo,Media,17684
1961,04/08/2022,Daño estructural,Alta,7840405
1962,30/03/2024,Daño estructural,Baja,6819612
1963,26/09/2024,Caída,Alta,17292
1964,05/07/2024,Caída,Media,18532
1965,22/02/2020,Accidente,Baja,9294501
1966,28/04/2023,Vandalismo,Alta,18590
1967,31/12/2020,Daño estructural,Baja,17519
1968,30/07/2021,Vandalismo,Media,5653967
1969,26/11/2021,Caída,Alta,5240285
1970,14/12/2022,Robo,Alta,3531284
1971,30/05/2022,Caída,Crítica,8941726
1972,23/06/2023,Accidente,Baja,18596
1973,02/08/2021,Daño estructural,Media,16722
1974,25/02/2020,Caída,Alta,17481
1975,25/08/2020,Caída,Crítica,52124
1976,29/07/2021,Robo,Media,8907322
1977,03/12/2022,Robo,Alta,17566
1978,24/01/2024,Caída,Crítica,18593
1979,07/09/2024,Accidente,Alta,18026
1980,01/12/2020,Caída,Media,6819616
1981,05/08/2020,Caída,Media,18475
1982,24/08/2024,Vandalismo,Media,17088
1983,03/01/2022,Caída,Baja,17652
1984,31/05/2020,Caída,Crítica,4749886
1985,12/06/2020,Robo,Crítica,52115
1986,27/03/2023,Daño estructural,Alta,5240281
1987,02/08/2020,Vandalismo,Baja,17172
1988,09/01/2021,Accidente,Crítica,18533
1989,17/02/2020,Daño estructural,Baja,3573331
1990,07/08/2024,Robo,Alta,5174720
1991,13/06/2022,Accidente,Media,18563
1992,27/04/2021,Robo,Baja,52902
1993,31/05/2024,Robo,Alta,17937
1994,02/10/2022,Daño estructural,Media,18012
1995,27/10/2022,Accidente,Media,17702
1996,02/06/2021,Robo,Baja,16881
1997,18/12/2023,Vandalismo,Media,52213
1998,25/10/2021,Caída,Alta,18248
1999,30/06/2020,Caída,Baja,17326
2000,09/10/2020,Robo,Crítica,16836
2001,27/07/2023,Robo,Media,52116
2002,13/11/2020,Robo,Crítica,17371
2003,05/10/2024,Vandalismo,Alta,17822
2004,28/05/2022,Daño estructural,Baja,52165
2005,17/08/2022,Accidente,Crítica,6819620
2006,06/06/2023,Daño estructural,Crítica,18079
2007,14/01/2020,Vandalismo,Alta,7125612
2008,18/02/2023,Robo,Alta,5246184
2009,01/05/2022,Caída,Media,18020
2010,17/08/2023,Daño estructural,Baja,5195385
2011,17/04/2022,Accidente,Baja,16707
2012,20/12/2019,Caída,Crítica,16674
2013,23/07/2022,Caída,Alta,52188
2014,18/07/2020,Caída,Alta,16728
2015,04/05/2024,Robo,Alta,18027
2016,05/05/2022,Vandalismo,Media,17075
2017,19/09/2023,Vandalismo,Media,17504
2018,18/11/2019,Robo,Media,17554
2019,19/11/2020,Daño estructural,Baja,17393
2020,20/03/2020,Vandalismo,Crítica,8799638
2021,04/12/2022,Vandalismo,Crítica,17319
2022,10/11/2021,Vandalismo,Alta,17146
2023,21/03/2021,Accidente,Baja,8914013
2024,17/12/2021,Caída,Media,18420
2025,26/10/2022,Accidente,Baja,18103
2026,01/05/2024,Accidente,Crítica,17634
2027,23/02/2024,Daño estructural,Baja,18052
2028,03/05/2023,Accidente,Crítica,18014
2029,11/07/2022,Vandalismo,Baja,8799600
2030,11/02/2023,Daño estructural,Crítica,7129038
2031,20/11/2019,Daño estructural,Crítica,16685
2032,22/06/2024,Robo,Baja,18595
2033,10/09/2022,Vandalismo,Baja,16865
2034,04/09/2021,Caída,Baja,17378
2035,22/05/2021,Caída,Baja,17585
2036,03/08/2024,Accidente,Baja,17110
2037,24/10/2022,Daño estructural,Alta,18166
2038,27/06/2021,Robo,Media,17647
2039,27/03/2022,Vandalismo,Baja,52169
2040,08/09/2024,Accidente,Alta,7024214
2041,05/05/2023,Accidente,Baja,18131
2042,06/05/2022,Caída,Baja,18361
2043,28/08/2021,Accidente,Crítica,16907
2044,02/05/2023,Vandalismo,Alta,3569421
2045,14/12/2019,Vandalismo,Baja,17630
2046,28/07/2020,Vandalismo,Media,18257
2047,06/08/2020,Caída,Baja,16682
2048,01/01/2021,Robo,Crítica,18253
2049,16/09/2023,Caída,Media,17958
2050,19/09/2021,Accidente,Media,9180738
2051,30/10/2021,Vandalismo,Baja,18057
2052,29/07/2024,Vandalismo,Alta,52148
2053,26/12/2021,Robo,Baja,18391
2054,23/01/2022,Daño estructural,Media,7841427
2055,15/02/2022,Accidente,Crítica,52114
2056,07/11/2020,Robo,Baja,17894
2057,22/11/2022,Daño estructural,Baja,9492866
2058,17/03/2021,Caída,Baja,18417
2059,19/08/2023,Robo,Media,18600
2060,22/10/2023,Robo,Baja,17740
2061,13/01/2023,Robo,Alta,16924
2062,23/04/2023,Vandalismo,Media,17215
2063,07/12/2023,Caída,Alta,17393
2064,05/04/2020,Daño estructural,Media,17461
2065,17/10/2021,Vandalismo,Crítica,17493
2066,23/12/2020,Daño estructural,Crítica,16913
2067,24/08/2021,Daño estructural,Baja,18403
2068,23/11/2022,Robo,Baja,5224222
2069,27/07/2022,Robo,Alta,16766
2070,07/01/2024,Robo,Baja,17082
2071,30/04/2022,Caída,Alta,17646
2072,25/04/2020,Daño estructural,Media,18376
2073,23/08/2024,Daño estructural,Media,18107
2074,26/08/2022,Caída,Crítica,17846
2075,05/06/2024,Accidente,Crítica,5071674
2076,02/03/2020,Caída,Alta,17186
2077,18/07/2021,Robo,Crítica,52127
2078,03/09/2022,Caída,Baja,18408
2079,29/03/2020,Daño estructural,Media,17529
2080,31/05/2022,Daño estructural,Alta,18487
2081,06/05/2024,Robo,Crítica,17283
2082,03/03/2021,Caída,Crítica,17852
2083,01/09/2023,Vandalismo,Baja,3573018
2084,09/02/2022,Robo,Baja,17524
2085,06/04/2023,Daño estructural,Baja,16762
2086,27/06/2023,Daño estructural,Crítica,5174650
2087,21/05/2024,Caída,Alta,18169
2088,02/12/2023,Caída,Baja,5056315
2089,13/06/2021,Robo,Baja,17345
2090,11/01/2022,Vandalismo,Crítica,5178865
2091,03/08/2023,Robo,Baja,17006
2092,24/06/2020,Caída,Baja,18464
2093,12/02/2021,Caída,Crítica,18554
2094,20/04/2022,Accidente,Crítica,18062
2095,22/03/2023,Daño estructural,Alta,17034
2096,17/05/2024,Accidente,Baja,18615
2097,25/04/2024,Caída,Alta,17881
2098,27/02/2022,Vandalismo,Crítica,16805
2099,15/07/2024,Robo,Baja,5246187
2100,13/11/2020,Accidente,Media,17266
2101,26/06/2020,Vandalismo,Alta,18340
2102,05/05/2024,Caída,Media,17625
2103,21/01/2023,Vandalismo,Crítica,8786012
2104,29/07/2021,Vandalismo,Media,5799343
2105,22/09/2022,Vandalismo,Crítica,18209
2106,11/06/2020,Robo,Alta,18461
2107,28/01/2021,Robo,Alta,17442
2108,08/04/2023,Vandalismo,Media,52135
2109,30/04/2023,Daño estructural,Media,17959
2110,11/07/2020,Daño estructural,Crítica,18335
2111,09/08/2020,Accidente,Crítica,5237124
2112,30/09/2023,Vandalismo,Crítica,17543
2113,31/08/2023,Caída,Crítica,16986
2114,02/07/2023,Robo,Crítica,18575
2115,18/09/2024,Robo,Crítica,17275
2116,18/12/2022,Caída,Crítica,16967
2117,04/01/2022,Daño estructural,Alta,18027
2118,15/07/2020,Vandalismo,Baja,17806
2119,25/10/2020,Daño estructural,Baja,18345
2120,23/07/2023,Daño estructural,Crítica,18352
2121,02/02/2021,Caída,Baja,7602249
2122,28/09/2024,Daño estructural,Alta,17103
2123,10/06/2022,Caída,Crítica,17327
2124,11/10/2024,Vandalismo,Media,18494
2125,07/03/2021,Vandalismo,Baja,18541
2126,23/05/2023,Vandalismo,Media,16846
2127,09/01/2023,Robo,Crítica,17964
2128,25/12/2019,Daño estructural,Alta,6819623
2129,04/11/2019,Daño estructural,Crítica,17180
2130,24/12/2020,Robo,Alta,17034
2131,06/10/2023,Robo,Alta,17088
2132,17/11/2021,Daño estructural,Alta,17989
2133,03/03/2024,Accidente,Media,17766
2134,30/08/2021,Accidente,Media,17763
2135,02/11/2021,Caída,Baja,17163
2136,16/09/2024,Caída,Crítica,5237113
2137,17/11/2019,Daño estructural,Crítica,8775337
2138,08/06/2024,Daño estructural,Media,17866
2139,07/02/2022,Accidente,Crítica,16772
2140,14/01/2020,Vandalismo,Alta,17147
2141,18/03/2022,Caída,Baja,18104
2142,27/10/2020,Daño estructural,Alta,17426
2143,12/07/2023,Daño estructural,Alta,17677
2144,21/11/2022,Caída,Alta,3566376
2145,30/11/2022,Daño estructural,Baja,17336
2146,04/02/2022,Accidente,Baja,7356676
2147,15/11/2021,Vandalismo,Alta,4792806
2148,14/09/2024,Caída,Crítica,16989
2149,19/03/2022,Accidente,Crítica,18259
2150,21/07/2021,Accidente,Baja,17622
2151,24/06/2020,Robo,Baja,16780
2152,12/01/2022,Vandalismo,Baja,8799532
2153,12/12/2021,Caída,Crítica,7602249
2154,11/04/2021,Vandalismo,Media,5241172
2155,15/07/2024,Caída,Baja,17636
2156,28/06/2020,Daño estructural,Media,18464
2157,15/07/2023,Accidente,Crítica,17792
2158,29/05/2020,Accidente,Alta,17027
2159,30/06/2020,Robo,Crítica,18299
2160,24/08/2023,Caída,Baja,17447
2161,22/05/2023,Robo,Baja,18635
2162,07/05/2024,Daño estructural,Baja,18460
2163,01/08/2020,Accidente,Media,7902706
2164,02/06/2023,Vandalismo,Media,17930
2165,24/05/2021,Daño estructural,Media,7861574
2166,20/03/2020,Daño estructural,Crítica,7127773
2167,13/05/2021,Accidente,Baja,17906
2168,27/09/2024,Caída,Baja,17176
2169,24/02/2020,Daño estructural,Crítica,52181
2170,11/09/2022,Robo,Crítica,18101
2171,07/11/2019,Accidente,Crítica,18568
2172,12/03/2024,Vandalismo,Crítica,17990
2173,18/10/2021,Vandalismo,Baja,18579
2174,31/03/2020,Accidente,Baja,17421
2175,03/08/2021,Vandalismo,Alta,52094
2176,29/08/2022,Caída,Media,7840614
2177,25/06/2020,Robo,Media,17886
2178,23/11/2021,Caída,Crítica,18607
2179,22/04/2020,Accidente,Alta,17030
2180,11/06/2021,Robo,Crítica,18299
2181,22/07/2023,Accidente,Crítica,16747
2182,23/09/2022,Daño estructural,Alta,17542
2183,27/07/2020,Caída,Crítica,52088
2184,08/08/2022,Accidente,Baja,7280401
2185,04/10/2023,Caída,Media,17317
2186,02/12/2023,Vandalismo,Crítica,9438309
2187,19/11/2020,Caída,Alta,8218587
2188,05/02/2022,Vandalismo,Alta,17358
2189,04/05/2021,Robo,Baja,17644
2190,25/10/2023,Daño estructural,Baja,18449
2191,18/11/2019,Vandalismo,Alta,5213823
2192,08/11/2023,Caída,Crítica,17321
2193,29/01/2020,Daño estructural,Crítica,18409
2194,21/10/2023,Caída,Alta,17438
2195,21/05/2021,Caída,Alta,7861574
2196,22/12/2022,Caída,Crítica,9294501
2197,20/12/2021,Robo,Baja,17899
2198,09/11/2021,Caída,Media,18564
2199,09/06/2022,Caída,Baja,18371
2200,21/06/2023,Robo,Baja,52203
2201,30/01/2024,Daño estructural,Media,18313
2202,12/03/2024,Daño estructural,Media,52213
2203,12/03/2024,Accidente,Crítica,7021749
2204,08/06/2022,Caída,Media,17530
2205,11/02/2023,Vandalismo,Baja,17993
2206,03/11/2020,Daño estructural,Baja,18268
2207,25/11/2023,Accidente,Media,17977
2208,18/09/2021,Caída,Crítica,17864
2209,13/12/2021,Daño estructural,Crítica,5195385
2210,14/06/2024,Accidente,Media,7886698
2211,26/05/2024,Daño estructural,Crítica,16921
2212,04/10/2022,Accidente,Crítica,18094
2213,07/01/2021,Accidente,Media,52190
2214,28/06/2020,Vandalismo,Media,18107
2215,04/08/2023,Accidente,Media,5241169
2216,16/12/2021,Daño estructural,Baja,17940
2217,07/01/2023,Vandalismo,Crítica,17961
2218,25/07/2024,Daño estructural,Media,17775
2219,28/12/2020,Daño estructural,Baja,17033
2220,14/09/2022,Daño estructural,Baja,17200
2221,27/04/2022,Daño estructural,Media,17646
2222,01/04/2024,Daño estructural,Baja,16815
2223,02/08/2020,Robo,Media,18048
2224,07/04/2020,Caída,Alta,16790
2225,07/11/2021,Vandalismo,Crítica,451442
2226,05/12/2023,Caída,Baja,17030
2227,02/04/2022,Caída,Media,9269361
2228,13/05/2024,Caída,Baja,16873
2229,18/10/2022,Robo,Media,18221
2230,05/01/2020,Caída,Baja,17995
2231,09/01/2023,Caída,Baja,3568169
2232,06/10/2020,Accidente,Media,18427
2233,07/01/2022,Robo,Baja,16883
2234,09/11/2023,Vandalismo,Crítica,17186
2235,20/08/2020,Vandalismo,Alta,52102
2236,27/03/2023,Daño estructural,Media,6905562
2237,05/01/2023,Vandalismo,Baja,18380
2238,25/10/2022,Daño estructural,Crítica,17879
2239,09/02/2021,Robo,Baja,16908
2240,11/10/2023,Vandalismo,Baja,7838836
2241,27/05/2023,Accidente,Alta,5240280
2242,16/07/2022,Accidente,Alta,16906
2243,25/08/2020,Accidente,Baja,18067
2244,29/07/2024,Caída,Alta,52221
2245,22/08/2022,Robo,Crítica,18323
2246,05/12/2023,Accidente,Media,16865
2247,22/08/2024,Robo,Alta,17955
2248,31/07/2022,Accidente,Media,8799543
2249,31/10/2019,Robo,Alta,17173
2250,24/02/2024,Accidente,Media,18393
2251,16/12/2020,Robo,Baja,17127
2252,09/03/2021,Vandalismo,Alta,16756
2253,14/08/2023,Caída,Baja,18540
2254,09/06/2022,Caída,Alta,17064
2255,05/06/2023,Vandalismo,Alta,451321
2256,07/02/2020,Daño estructural,Baja,17533
2257,22/07/2021,Accidente,Baja,5240105
2258,09/06/2021,Daño estructural,Alta,7130041
2259,11/06/2022,Daño estructural,Crítica,16678
2260,19/04/2021,Caída,Crítica,17351
2261,21/05/2020,Vandalismo,Baja,52157
2262,16/03/2021,Robo,Alta,52087
2263,10/03/2020,Accidente,Alta,7126531
2264,25/09/2024,Daño estructural,Crítica,18497
2265,25/12/2021,Caída,Baja,18394
2266,15/02/2021,Vandalismo,Alta,3740788
2267,09/01/2022,Robo,Crítica,17103
2268,31/08/2023,Robo,Media,17880
2269,15/07/2023,Vandalismo,Alta,8891609
2270,18/01/2022,Daño estructural,Crítica,7908163
2271,12/09/2020,Daño estructural,Alta,18544
2272,17/12/2020,Caída,Media,18556
2273,14/07/2020,Vandalismo,Baja,18066
2274,31/07/2023,Daño estructural,Media,5653903
2275,05/09/2020,Daño estructural,Media,17368
2276,15/02/2020,Caída,Baja,17657
2277,25/08/2021,Caída,Media,17148
2278,14/12/2021,Accidente,Baja,16768
2279,09/12/2021,Daño estructural,Baja,18249
2280,14/03/2023,Accidente,Media,52192
2281,24/04/2023,Vandalismo,Media,17307
2282,14/12/2020,Robo,Baja,5209024
2283,05/08/2022,Accidente,Crítica,17492
2284,02/03/2022,Accidente,Alta,18022
2285,26/01/2024,Accidente,Alta,18390
2286,13/12/2020,Daño estructural,Media,52191
2287,16/01/2021,Vandalismo,Media,52181
2288,17/02/2024,Vandalismo,Alta,52181
2289,30/12/2019,Caída,Crítica,17807
2290,31/03/2023,Daño estructural,Baja,17350
2291,06/01/2020,Robo,Media,18091
2292,02/02/2024,Caída,Baja,17119
2293,03/03/2020,Caída,Media,52232
2294,18/07/2020,Vandalismo,Baja,17219
2295,16/09/2020,Caída,Crítica,8776081
2296,11/04/2022,Robo,Crítica,7903107
2297,02/11/2023,Vandalismo,Baja,16764
2298,15/07/2021,Robo,Crítica,7142118
2299,13/12/2022,Caída,Crítica,16910
2300,05/05/2020,Daño estructural,Baja,18577
2301,21/05/2021,Caída,Alta,18266
2302,14/02/2021,Accidente,Media,5075483
2303,21/10/2020,Accidente,Crítica,17495
2304,01/12/2022,Robo,Alta,17214
2305,05/05/2021,Robo,Crítica,18412
2306,31/12/2022,Robo,Crítica,17882
2307,23/05/2023,Accidente,Alta,17522
2308,19/12/2019,Accidente,Alta,7168553
2309,09/03/2022,Accidente,Media,16683
2310,14/12/2019,Accidente,Alta,52227
2311,16/09/2023,Caída,Alta,17747
2312,29/06/2024,Robo,Crítica,17801
2313,29/01/2024,Daño estructural,Crítica,52070
2314,29/06/2021,Robo,Crítica,18402
2315,02/04/2022,Daño estructural,Baja,4737942
2316,11/04/2019,Accidente,Media,17809
2317,25/10/2021,Vandalismo,Baja,9179375
2318,24/10/2020,Vandalismo,Crítica,17120
2319,14/09/2022,Accidente,Crítica,17284
2320,09/11/2022,Vandalismo,Baja,7861574
2321,26/06/2023,Accidente,Crítica,17430
2322,05/01/2022,Accidente,Alta,18148
2323,09/08/2021,Robo,Crítica,16763
2324,26/08/2022,Robo,Crítica,52199
2325,29/11/2019,Robo,Crítica,8914010
2326,20/04/2023,Accidente,Crítica,17577
2327,14/12/2022,Daño estructural,Media,18461
2328,04/01/2020,Caída,Baja,17344
2329,13/05/2021,Daño estructural,Alta,7280401
2330,16/05/2022,Vandalismo,Media,16718
2331,24/06/2024,Vandalismo,Alta,5209092
2332,24/04/2024,Daño estructural,Baja,17842
2333,09/05/2023,Vandalismo,Media,5174681
2334,04/09/2023,Vandalismo,Baja,18191
2335,29/11/2020,Vandalismo,Crítica,5213824
2336,05/06/2022,Vandalismo,Media,18266
2337,13/04/2024,Accidente,Crítica,17939
2338,26/12/2021,Robo,Alta,17064
2339,20/02/2023,Vandalismo,Media,17773
2340,22/03/2020,Caída,Alta,18403
2341,05/06/2020,Robo,Crítica,17011
2342,30/05/2023,Caída,Baja,17654
2343,06/04/2022,Accidente,Crítica,17991
2344,24/07/2020,Accidente,Baja,5219929
2345,03/11/2023,Caída,Baja,17673
2346,06/09/2022,Caída,Alta,18265
2347,09/02/2022,Accidente,Media,5240325
2348,06/07/2024,Daño estructural,Media,5132777
2349,08/09/2022,Daño estructural,Crítica,17952
2350,20/08/2021,Robo,Media,16685
2351,07/01/2023,Accidente,Alta,4730856
2352,18/09/2020,Vandalismo,Crítica,18410
2353,26/02/2024,Accidente,Crítica,7591499
2354,06/08/2024,Daño estructural,Media,5246185
2355,20/11/2022,Accidente,Alta,16744
2356,03/11/2022,Robo,Alta,17283
2357,11/03/2021,Robo,Crítica,17360
2358,23/09/2023,Vandalismo,Alta,52057
2359,06/02/2020,Caída,Alta,18381
2360,11/04/2021,Daño estructural,Alta,5195695
2361,16/04/2022,Vandalismo,Baja,18245
2362,11/03/2020,Daño estructural,Crítica,4987160
2363,08/12/2021,Vandalismo,Alta,5653965
2364,29/05/2020,Caída,Baja,4749886
2365,14/05/2021,Robo,Baja,4987144
2366,18/11/2020,Robo,Crítica,9237483
2367,13/10/2023,Accidente,Media,8799633
2368,28/11/2019,Daño estructural,Baja,18331
2369,13/10/2022,Vandalismo,Baja,18597
2370,02/09/2021,Daño estructural,Media,18140
2371,26/11/2019,Accidente,Baja,18326
2372,08/06/2022,Robo,Media,17279
2373,04/12/2019,Robo,Media,8914014
