ID,FECHA_INTERVENCION,TIPO_INTERVENCION,ESTADO_PREVIO,ESTADO_POSTERIOR,JuegoID,Tipo,Comentarios
MNT-04309,19/05/2024,Correctivo,Malo,Malo,7107761,preventivo,Comentario sobre el mantenimiento 4309
MNT-04310,12/04/2024,Correctivo,Bueno,Bueno,4988059,queja_usuario,Comentario sobre el mantenimiento 4310
MNT-04311,25/08/2024,Emergencia,Bueno,Bueno,20802,queja_usuario,Comentario sobre el mantenimiento 4311
MNT-04312,26/05/2024,Preventivo,Regular,Bueno,58740,queja_usuario,Comentario sobre el mantenimiento 4312
MNT-04313,13/06/2024,Correctivo,Regular,Bueno,20187,preventivo,Comentario sobre el mantenimiento 4313
MNT-04314,01/06/2024,Correctivo,Regular,Malo,59544,queja_usuario,Comentario sobre el mantenimiento 4314
MNT-04315,10/12/2023,Correctivo,Regular,Bueno,9492975,preventivo,Comentario sobre el mantenimiento 4315
MNT-04316,24/06/2024,Preventivo,Malo,Regular,9054165,preventivo,Comentario sobre el mantenimiento 4316
MNT-04317,08/04/2024,Emergencia,Malo,Malo,59511,queja_usuario,Comentario sobre el mantenimiento 4317
MNT-04318,22/06/2024,Emergencia,Malo,Malo,7896736,queja_usuario,Comentario sobre el mantenimiento 4318
MNT-04319,04/05/2024,Preventivo,Regular,Malo,58093,preventivo,Comentario sobre el mantenimiento 4319
MNT-04320,12/05/2024,Correctivo,Bueno,Bueno,9438461,preventivo,Comentario sobre el mantenimiento 4320
MNT-04321,15/09/2024,Preventivo,Bueno,Regular,21110,queja_usuario,Comentario sobre el mantenimiento 4321
MNT-04322,15/06/2024,Emergencia,Regular,Bueno,24746,queja_usuario,Comentario sobre el mantenimiento 4322
MNT-04323,07/07/2024,Emergencia,Bueno,Malo,59586,queja_usuario,Comentario sobre el mantenimiento 4323
MNT-04324,09/02/2024,Correctivo,Malo,Bueno,5241131,queja_usuario,Comentario sobre el mantenimiento 4324
MNT-04325,22/07/2024,Correctivo,Malo,Bueno,9177994,queja_usuario,Comentario sobre el mantenimiento 4325
MNT-04326,16/07/2024,Emergencia,Malo,Malo,7294620,preventivo,Comentario sobre el mantenimiento 4326
MNT-04327,07/11/2023,Emergencia,Malo,Bueno,8820183,queja_usuario,Comentario sobre el mantenimiento 4327
MNT-04328,21/10/2023,Preventivo,Bueno,Malo,20644,queja_usuario,Comentario sobre el mantenimiento 4328
MNT-04329,27/06/2024,Correctivo,Malo,Bueno,7928065,preventivo,Comentario sobre el mantenimiento 4329
MNT-04330,03/05/2024,Preventivo,Bueno,Regular,20312,preventivo,Comentario sobre el mantenimiento 4330
MNT-04331,29/03/2024,Emergencia,Bueno,Bueno,9290999,queja_usuario,Comentario sobre el mantenimiento 4331
MNT-04332,19/12/2023,Correctivo,Malo,Malo,9424490,preventivo,Comentario sobre el mantenimiento 4332
MNT-04333,19/08/2024,Emergencia,Regular,Malo,21067,queja_usuario,Comentario sobre el mantenimiento 4333
MNT-04334,07/01/2024,Correctivo,Regular,Malo,4731642,preventivo,Comentario sobre el mantenimiento 4334
MNT-04335,11/07/2024,Emergencia,Bueno,Regular,3566854,queja_usuario,Comentario sobre el mantenimiento 4335
MNT-04336,19/05/2024,Emergencia,Bueno,Malo,3576579,queja_usuario,Comentario sobre el mantenimiento 4336
MNT-04337,21/08/2024,Emergencia,Malo,Bueno,58576,preventivo,Comentario sobre el mantenimiento 4337
MNT-04338,15/11/2023,Emergencia,Malo,Bueno,7838764,preventivo,Comentario sobre el mantenimiento 4338
MNT-04339,23/01/2024,Preventivo,Bueno,Malo,58888,preventivo,Comentario sobre el mantenimiento 4339
MNT-04340,23/08/2024,Correctivo,Malo,Bueno,5658626,preventivo,Comentario sobre el mantenimiento 4340
MNT-04341,19/08/2024,Preventivo,Malo,Regular,33159,preventivo,Comentario sobre el mantenimiento 4341
MNT-04342,05/11/2023,Correctivo,Malo,Malo,21365,preventivo,Comentario sobre el mantenimiento 4342
MNT-04343,20/07/2024,Emergencia,Malo,Malo,59418,queja_usuario,Comentario sobre el mantenimiento 4343
MNT-04344,17/05/2024,Emergencia,Regular,Regular,6878798,preventivo,Comentario sobre el mantenimiento 4344
MNT-04345,26/08/2024,Preventivo,Malo,Bueno,52968,preventivo,Comentario sobre el mantenimiento 4345
MNT-04346,06/08/2024,Correctivo,Regular,Malo,9158891,preventivo,Comentario sobre el mantenimiento 4346
MNT-04347,23/01/2024,Correctivo,Regular,Bueno,19130,queja_usuario,Comentario sobre el mantenimiento 4347
MNT-04348,22/11/2023,Emergencia,Regular,Bueno,7887304,preventivo,Comentario sobre el mantenimiento 4348
MNT-04349,02/12/2023,Correctivo,Malo,Regular,7893888,preventivo,Comentario sobre el mantenimiento 4349
MNT-04350,29/08/2024,Correctivo,Bueno,Malo,20818,preventivo,Comentario sobre el mantenimiento 4350
MNT-04351,01/06/2024,Correctivo,Bueno,Malo,34872,preventivo,Comentario sobre el mantenimiento 4351
MNT-04352,15/09/2024,Emergencia,Regular,Regular,5250738,queja_usuario,Comentario sobre el mantenimiento 4352
MNT-04353,23/03/2024,Correctivo,Malo,Regular,59768,preventivo,Comentario sobre el mantenimiento 4353
MNT-04354,16/11/2023,Emergencia,Regular,Regular,22357,preventivo,Comentario sobre el mantenimiento 4354
MNT-04355,26/09/2024,Emergencia,Malo,Malo,5173611,preventivo,Comentario sobre el mantenimiento 4355
MNT-04356,01/05/2024,Preventivo,Bueno,Malo,3576515,queja_usuario,Comentario sobre el mantenimiento 4356
MNT-04357,16/05/2024,Emergencia,Bueno,Regular,19985,queja_usuario,Comentario sobre el mantenimiento 4357
MNT-04358,11/06/2024,Correctivo,Regular,Malo,8888608,queja_usuario,Comentario sobre el mantenimiento 4358
MNT-04359,26/03/2024,Emergencia,Regular,Malo,6777803,preventivo,Comentario sobre el mantenimiento 4359
MNT-04360,08/09/2024,Correctivo,Regular,Regular,7180265,queja_usuario,Comentario sobre el mantenimiento 4360
MNT-04361,14/02/2024,Correctivo,Bueno,Bueno,58525,preventivo,Comentario sobre el mantenimiento 4361
MNT-04362,04/06/2024,Correctivo,Bueno,Malo,7898535,queja_usuario,Comentario sobre el mantenimiento 4362
MNT-04363,11/07/2024,Correctivo,Regular,Malo,33893,queja_usuario,Comentario sobre el mantenimiento 4363
MNT-04364,06/06/2024,Preventivo,Bueno,Bueno,3997055,queja_usuario,Comentario sobre el mantenimiento 4364
MNT-04365,27/02/2024,Preventivo,Bueno,Bueno,18772,preventivo,Comentario sobre el mantenimiento 4365
MNT-04366,02/08/2024,Emergencia,Malo,Regular,19464,preventivo,Comentario sobre el mantenimiento 4366
MNT-04367,11/06/2024,Preventivo,Regular,Regular,5658934,queja_usuario,Comentario sobre el mantenimiento 4367
MNT-04368,11/09/2024,Emergencia,Bueno,Malo,57911,preventivo,Comentario sobre el mantenimiento 4368
MNT-04369,02/01/2024,Correctivo,Malo,Bueno,25639,preventivo,Comentario sobre el mantenimiento 4369
MNT-04370,10/06/2024,Correctivo,Bueno,Malo,4741985,queja_usuario,Comentario sobre el mantenimiento 4370
MNT-04371,26/12/2023,Emergencia,Bueno,Bueno,20734,preventivo,Comentario sobre el mantenimiento 4371
MNT-04372,10/09/2024,Preventivo,Bueno,Bueno,25648,preventivo,Comentario sobre el mantenimiento 4372
MNT-04373,17/08/2024,Correctivo,Bueno,Bueno,5658917,preventivo,Comentario sobre el mantenimiento 4373
MNT-04374,14/07/2024,Preventivo,Bueno,Regular,7889432,queja_usuario,Comentario sobre el mantenimiento 4374
MNT-04375,24/03/2024,Correctivo,Malo,Bueno,25655,queja_usuario,Comentario sobre el mantenimiento 4375
MNT-04376,23/05/2024,Correctivo,Regular,Regular,5659197,queja_usuario,Comentario sobre el mantenimiento 4376
MNT-04377,05/07/2024,Preventivo,Regular,Bueno,9223715,preventivo,MNT-04377_Comentarios_Desconocido
MNT-04378,09/09/2024,Emergencia,Regular,Bueno,59518,queja_usuario,Comentario sobre el mantenimiento 4378
MNT-04379,26/03/2024,Correctivo,Regular,Bueno,24763,preventivo,Comentario sobre el mantenimiento 4379
MNT-04380,16/02/2024,Correctivo,Bueno,Bueno,35039,preventivo,Comentario sobre el mantenimiento 4380
MNT-04381,24/01/2024,Preventivo,Bueno,Malo,21893,queja_usuario,Comentario sobre el mantenimiento 4381
MNT-04382,10/11/2023,Preventivo,Regular,Regular,8927838,preventivo,Comentario sobre el mantenimiento 4382
MNT-04383,08/03/2024,Correctivo,Regular,Regular,9388081,preventivo,Comentario sobre el mantenimiento 4383
MNT-04384,08/04/2024,Preventivo,Malo,Bueno,35143,queja_usuario,Comentario sobre el mantenimiento 4384
MNT-04385,04/06/2024,Correctivo,Malo,Regular,9389904,preventivo,Comentario sobre el mantenimiento 4385
MNT-04386,08/10/2024,Correctivo,Malo,Regular,4988037,preventivo,Comentario sobre el mantenimiento 4386
MNT-04387,04/10/2024,Correctivo,Malo,Bueno,58978,queja_usuario,Comentario sobre el mantenimiento 4387
MNT-04388,05/05/2024,Emergencia,Malo,Regular,9397992,preventivo,Comentario sobre el mantenimiento 4388
MNT-04389,11/06/2024,Correctivo,Bueno,Malo,53203,preventivo,Comentario sobre el mantenimiento 4389
MNT-04390,22/05/2024,Preventivo,Bueno,Bueno,3573409,preventivo,Comentario sobre el mantenimiento 4390
MNT-04391,22/02/2024,Emergencia,Malo,Bueno,7125633,preventivo,Comentario sobre el mantenimiento 4391
MNT-04392,14/02/2024,Correctivo,Malo,Malo,57900,preventivo,Comentario sobre el mantenimiento 4392
MNT-04393,28/07/2024,Preventivo,Bueno,Bueno,3568513,queja_usuario,Comentario sobre el mantenimiento 4393
MNT-04394,25/06/2024,Emergencia,Bueno,Bueno,6778259,preventivo,Comentario sobre el mantenimiento 4394
MNT-04395,13/10/2024,Emergencia,Bueno,Bueno,23395,preventivo,Comentario sobre el mantenimiento 4395
MNT-04396,16/11/2023,Correctivo,Bueno,Regular,5231455,queja_usuario,Comentario sobre el mantenimiento 4396
MNT-04397,07/08/2024,Emergencia,Bueno,Malo,33139,queja_usuario,Comentario sobre el mantenimiento 4397
MNT-04398,26/03/2024,Correctivo,Regular,Regular,58974,preventivo,Comentario sobre el mantenimiento 4398
MNT-04399,28/07/2024,Preventivo,Bueno,Regular,33387,preventivo,Comentario sobre el mantenimiento 4399
MNT-04400,21/12/2023,Emergencia,Malo,Regular,5220814,queja_usuario,Comentario sobre el mantenimiento 4400
MNT-04401,25/09/2024,Preventivo,Regular,Regular,5658582,queja_usuario,Comentario sobre el mantenimiento 4401
MNT-04402,26/01/2024,Correctivo,Regular,Regular,5174669,queja_usuario,Comentario sobre el mantenimiento 4402
MNT-04403,12/05/2023,Preventivo,Regular,Bueno,9292071,queja_usuario,Comentario sobre el mantenimiento 4403
MNT-04404,21/09/2024,Preventivo,Malo,Malo,4731200,queja_usuario,Comentario sobre el mantenimiento 4404
MNT-04405,09/10/2024,Preventivo,Bueno,Malo,4987666,preventivo,Comentario sobre el mantenimiento 4405
MNT-04406,30/10/2023,Correctivo,Malo,Regular,25708,queja_usuario,Comentario sobre el mantenimiento 4406
MNT-04407,13/01/2024,Preventivo,Regular,Regular,21439,queja_usuario,Comentario sobre el mantenimiento 4407
MNT-04408,11/06/2024,Correctivo,Bueno,Regular,5492492,preventivo,Comentario sobre el mantenimiento 4408
MNT-04409,21/03/2024,Correctivo,Malo,Bueno,59928,preventivo,Comentario sobre el mantenimiento 4409
MNT-04410,19/08/2024,Correctivo,Malo,Malo,7896662,queja_usuario,Comentario sobre el mantenimiento 4410
MNT-04411,15/09/2024,Correctivo,Regular,Bueno,3576460,queja_usuario,Comentario sobre el mantenimiento 4411
MNT-04412,15/05/2024,Preventivo,Regular,Malo,9131301,queja_usuario,Comentario sobre el mantenimiento 4412
MNT-04413,07/08/2024,Correctivo,Malo,Regular,21388,queja_usuario,Comentario sobre el mantenimiento 4413
MNT-04414,27/11/2023,Preventivo,Bueno,Regular,9285376,queja_usuario,Comentario sobre el mantenimiento 4414
MNT-04415,09/04/2024,Correctivo,Bueno,Regular,3580762,queja_usuario,Comentario sobre el mantenimiento 4415
MNT-04416,16/06/2024,Correctivo,Malo,Bueno,9313147,queja_usuario,Comentario sobre el mantenimiento 4416
MNT-04417,26/05/2024,Emergencia,Bueno,Bueno,3962439,preventivo,Comentario sobre el mantenimiento 4417
MNT-04418,30/03/2024,Correctivo,Malo,Regular,4704501,queja_usuario,Comentario sobre el mantenimiento 4418
MNT-04419,21/08/2024,Emergencia,Malo,Malo,59027,preventivo,Comentario sobre el mantenimiento 4419
MNT-04420,02/01/2024,Correctivo,Malo,Bueno,3593087,preventivo,Comentario sobre el mantenimiento 4420
MNT-04421,02/02/2024,Emergencia,Bueno,Malo,58447,queja_usuario,Comentario sobre el mantenimiento 4421
MNT-04422,07/10/2024,Emergencia,Malo,Malo,7108743,preventivo,Comentario sobre el mantenimiento 4422
MNT-04423,03/03/2024,Correctivo,Regular,Regular,5800297,preventivo,Comentario sobre el mantenimiento 4423
MNT-04424,20/11/2023,Preventivo,Regular,Malo,9052601,queja_usuario,Comentario sobre el mantenimiento 4424
MNT-04425,20/04/2024,Emergencia,Malo,Malo,7247768,preventivo,Comentario sobre el mantenimiento 4425
MNT-04426,06/04/2024,Emergencia,Malo,Regular,18772,preventivo,Comentario sobre el mantenimiento 4426
MNT-04427,11/04/2024,Preventivo,Malo,Regular,5803651,preventivo,Comentario sobre el mantenimiento 4427
MNT-04428,03/08/2024,Correctivo,Bueno,Malo,58783,queja_usuario,Comentario sobre el mantenimiento 4428
MNT-04429,17/07/2024,Correctivo,Bueno,Bueno,8805703,preventivo,Comentario sobre el mantenimiento 4429
MNT-04430,10/04/2024,Correctivo,Bueno,Regular,33822,queja_usuario,Comentario sobre el mantenimiento 4430
MNT-04431,24/11/2023,Emergencia,Malo,Bueno,52870,queja_usuario,Comentario sobre el mantenimiento 4431
MNT-04432,01/12/2023,Correctivo,Malo,Malo,3569312,preventivo,Comentario sobre el mantenimiento 4432
MNT-04433,11/09/2024,Emergencia,Regular,Malo,3567980,preventivo,Comentario sobre el mantenimiento 4433
MNT-04434,27/03/2024,Preventivo,Malo,Bueno,3530769,preventivo,Comentario sobre el mantenimiento 4434
MNT-04435,02/01/2024,Emergencia,Regular,Malo,4988106,queja_usuario,Comentario sobre el mantenimiento 4435
MNT-04436,07/09/2024,Emergencia,Regular,Regular,20777,queja_usuario,Comentario sobre el mantenimiento 4436
MNT-04437,19/12/2023,Emergencia,Bueno,Bueno,34134,preventivo,Comentario sobre el mantenimiento 4437
MNT-04438,24/10/2023,Emergencia,Regular,Malo,9435367,queja_usuario,Comentario sobre el mantenimiento 4438
MNT-04439,25/02/2024,Correctivo,Malo,Regular,25812,preventivo,Comentario sobre el mantenimiento 4439
MNT-04440,23/07/2024,Emergencia,Bueno,Regular,8914024,preventivo,Comentario sobre el mantenimiento 4440
MNT-04441,28/12/2023,Correctivo,Bueno,Malo,3575880,queja_usuario,Comentario sobre el mantenimiento 4441
MNT-04442,17/09/2024,Correctivo,Malo,Malo,9446277,preventivo,Comentario sobre el mantenimiento 4442
MNT-04443,25/07/2024,Emergencia,Bueno,Malo,3573417,queja_usuario,Comentario sobre el mantenimiento 4443
MNT-04444,26/05/2024,Emergencia,Bueno,Bueno,24896,preventivo,Comentario sobre el mantenimiento 4444
MNT-04445,14/07/2024,Preventivo,Bueno,Regular,9291633,queja_usuario,Comentario sobre el mantenimiento 4445
MNT-04446,02/06/2024,Emergencia,Regular,Malo,9277863,queja_usuario,Comentario sobre el mantenimiento 4446
MNT-04447,25/04/2024,Preventivo,Malo,Bueno,58610,queja_usuario,Comentario sobre el mantenimiento 4447
MNT-04448,07/11/2023,Emergencia,Regular,Bueno,3530747,queja_usuario,Comentario sobre el mantenimiento 4448
MNT-04449,21/01/2024,Emergencia,Malo,Regular,4737890,preventivo,Comentario sobre el mantenimiento 4449
MNT-04450,22/06/2024,Correctivo,Bueno,Malo,19541,preventivo,Comentario sobre el mantenimiento 4450
MNT-04451,02/09/2024,Emergencia,Regular,Bueno,7928027,preventivo,Comentario sobre el mantenimiento 4451
MNT-04452,22/02/2024,Correctivo,Bueno,Bueno,6907806,preventivo,Comentario sobre el mantenimiento 4452
MNT-04453,04/07/2024,Preventivo,Bueno,Regular,21931,preventivo,Comentario sobre el mantenimiento 4453
MNT-04454,06/11/2024,Emergencia,Bueno,Malo,451454,queja_usuario,Comentario sobre el mantenimiento 4454
MNT-04455,10/12/2023,Emergencia,Malo,Bueno,9493030,queja_usuario,Comentario sobre el mantenimiento 4455
MNT-04456,16/04/2024,Preventivo,Regular,Regular,20867,queja_usuario,Comentario sobre el mantenimiento 4456
MNT-04457,06/03/2024,Correctivo,Bueno,Malo,7577741,preventivo,Comentario sobre el mantenimiento 4457
MNT-04458,20/02/2024,Emergencia,Bueno,Bueno,7928429,queja_usuario,Comentario sobre el mantenimiento 4458
MNT-04459,04/01/2024,Correctivo,Bueno,Malo,22600,preventivo,Comentario sobre el mantenimiento 4459
MNT-04460,16/04/2024,Preventivo,Regular,Bueno,58216,queja_usuario,Comentario sobre el mantenimiento 4460
MNT-04461,11/03/2024,Correctivo,Regular,Regular,21606,preventivo,Comentario sobre el mantenimiento 4461
MNT-04462,16/07/2024,Preventivo,Bueno,Regular,3963547,preventivo,Comentario sobre el mantenimiento 4462
MNT-04463,24/11/2023,Correctivo,Regular,Regular,22368,queja_usuario,Comentario sobre el mantenimiento 4463
MNT-04464,04/04/2024,Preventivo,Regular,Regular,5270458,queja_usuario,Comentario sobre el mantenimiento 4464
MNT-04465,01/12/2023,Preventivo,Malo,Regular,9183121,preventivo,Comentario sobre el mantenimiento 4465
MNT-04466,12/01/2024,Emergencia,Regular,Malo,9395637,preventivo,Comentario sobre el mantenimiento 4466
MNT-04467,07/08/2024,Emergencia,Regular,Bueno,59333,preventivo,Comentario sobre el mantenimiento 4467
MNT-04468,22/08/2024,Correctivo,Malo,Regular,52809,preventivo,Comentario sobre el mantenimiento 4468
MNT-04469,29/09/2024,Preventivo,Regular,Malo,58718,queja_usuario,Comentario sobre el mantenimiento 4469
MNT-04470,24/02/2024,Emergencia,Malo,Malo,20781,queja_usuario,Comentario sobre el mantenimiento 4470
MNT-04471,19/06/2024,Preventivo,Bueno,Regular,9139419,queja_usuario,Comentario sobre el mantenimiento 4471
MNT-04472,11/01/2024,Preventivo,Bueno,Malo,34126,preventivo,Comentario sobre el mantenimiento 4472
MNT-04473,11/11/2023,Emergencia,Regular,Malo,5249941,queja_usuario,Comentario sobre el mantenimiento 4473
MNT-04474,21/04/2024,Emergencia,Regular,Regular,58470,queja_usuario,Comentario sobre el mantenimiento 4474
MNT-04475,28/07/2024,Emergencia,Malo,Bueno,7142114,preventivo,Comentario sobre el mantenimiento 4475
MNT-04476,06/02/2024,Correctivo,Malo,Regular,3581619,queja_usuario,Comentario sobre el mantenimiento 4476
MNT-04477,05/12/2023,Preventivo,Malo,Regular,9274928,queja_usuario,Comentario sobre el mantenimiento 4477
MNT-04478,25/12/2023,Emergencia,Regular,Bueno,7895371,preventivo,Comentario sobre el mantenimiento 4478
MNT-04479,22/07/2024,Emergencia,Malo,Malo,59063,preventivo,Comentario sobre el mantenimiento 4479
MNT-04480,12/07/2023,Emergencia,Malo,Bueno,9292047,queja_usuario,Comentario sobre el mantenimiento 4480
MNT-04481,20/11/2023,Preventivo,Bueno,Bueno,8938142,queja_usuario,Comentario sobre el mantenimiento 4481
MNT-04482,21/06/2024,Preventivo,Regular,Bueno,3960991,queja_usuario,Comentario sobre el mantenimiento 4482
MNT-04483,07/02/2024,Preventivo,Regular,Malo,33173,preventivo,Comentario sobre el mantenimiento 4483
MNT-04484,20/01/2024,Correctivo,Bueno,Malo,25523,preventivo,Comentario sobre el mantenimiento 4484
MNT-04485,17/07/2024,Correctivo,Bueno,Regular,22264,preventivo,Comentario sobre el mantenimiento 4485
MNT-04486,21/01/2024,Preventivo,Bueno,Malo,59776,queja_usuario,Comentario sobre el mantenimiento 4486
MNT-04487,14/03/2024,Correctivo,Malo,Regular,3561767,preventivo,Comentario sobre el mantenimiento 4487
MNT-04488,16/10/2023,Emergencia,Bueno,Regular,58786,preventivo,Comentario sobre el mantenimiento 4488
MNT-04489,15/03/2024,Correctivo,Bueno,Bueno,33152,preventivo,Comentario sobre el mantenimiento 4489
MNT-04490,07/07/2024,Correctivo,Malo,Regular,9295813,queja_usuario,Comentario sobre el mantenimiento 4490
MNT-04491,21/09/2024,Emergencia,Malo,Regular,8888642,preventivo,Comentario sobre el mantenimiento 4491
MNT-04492,22/02/2024,Correctivo,Malo,Bueno,60127,preventivo,Comentario sobre el mantenimiento 4492
MNT-04493,12/04/2024,Preventivo,Bueno,Regular,58081,preventivo,Comentario sobre el mantenimiento 4493
MNT-04494,10/03/2024,Preventivo,Malo,Malo,9291328,queja_usuario,Comentario sobre el mantenimiento 4494
MNT-04495,26/06/2024,Emergencia,Malo,Bueno,9295430,queja_usuario,Comentario sobre el mantenimiento 4495
MNT-04496,25/11/2023,Preventivo,Regular,Malo,25702,queja_usuario,Comentario sobre el mantenimiento 4496
MNT-04497,28/05/2024,Correctivo,Malo,Malo,52952,queja_usuario,Comentario sobre el mantenimiento 4497
MNT-04498,29/03/2024,Correctivo,Regular,Malo,59460,queja_usuario,Comentario sobre el mantenimiento 4498
